개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,구,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3170000,PHMA219963170035021200001,19960429,,1,영업/정상,13,영업중,,,,,,02-852-1800,,153820.0,서울특별시 금천구 독산3동 899번지 5호,서울특별시 금천구 남부순환로 1398 (독산동),8548.0,구로한방병원,20200217192543,U,2020-02-19 02:40:00.0,한방병원,191626.356206406,441978.896518585,한방병원,10.0,18.0,49.0,2272.58,308 306 304 303 302 301 114 101,내과 피부과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방재활의학과 침구과,,,,0.0,0.0,,,0.0,
3170000,PHMA220033170035021200001,20031107,,1,영업/정상,13,영업중,,,,,,02-858-0067,,153821.0,서울특별시 금천구 독산4동 1012번지 18호,서울특별시 금천구 시흥대로114길 5 (독산동),8579.0,아카시아병원,20190108100128,U,2019-01-10 02:40:00.0,병원,190957.409671301,440664.135721844,병원,14.0,15.0,41.0,1013.87,116 109 106 105,정형외과 신경외과 마취통증의학과 영상의학과,,,,0.0,0.0,,,0.0,
3170000,PHMA220073170035021200001,20070103,,1,영업/정상,13,영업중,,,,,,02-867-7056,,153801.0,서울특별시 금천구 가산동 151번지 36호,서울특별시 금천구 가산로 122 (가산동),8529.0,성지병원,20180418164315,I,2018-08-31 23:59:59.0,병원,190457.772817906,441601.325701114,병원,16.0,35.0,228.0,2273.1,101 103 115 114,피부과 비뇨의학과 정신건강의학과 내과,,,,0.0,0.0,,,0.0,
3170000,PHMA220103170035021200001,20101108,,1,영업/정상,13,영업중,,,,,,1577-7015,,,서울특별시 금천구 독산동 150번지 7호 새움병원,서울특별시 금천구 시흥대로139길 8 새움병원 (독산동),8534.0,새움병원,20190829173158,U,2019-08-31 02:40:00.0,병원,190881.0,441205.0,병원,71.0,29.0,100.0,4644.95,101 102 103 105 106 109 116,내과 신경과 정신건강의학과 정형외과 신경외과 마취통증의학과 영상의학과,,,,0.0,0.0,,,0.0,
3170000,PHMA220113170035021200001,20110302,,1,영업/정상,13,영업중,,,,,,028911801,,153864.0,서울특별시 금천구 시흥1동 999번지 29호,서울특별시 금천구 시흥대로 239 (시흥동),8614.0,뉴연세여성병원,20200129111438,U,2020-01-31 02:40:00.0,병원,191074.222004678,439241.805170218,병원,5.0,16.0,31.0,1825.33,110 108 101 111 114,내과 성형외과 산부인과 소아청소년과 피부과,,,,0.0,0.0,,,0.0,
3170000,PHMA220123170035021200002,20121226,,1,영업/정상,13,영업중,,,,,,805-6797,,153813.0,서울특별시 금천구 독산동 331번지 39호,서울특별시 금천구 범안로 1191 (독산동),8586.0,성신고려요양병원,20181229143426,U,2019-01-01 02:40:00.0,요양병원(일반요양병원),190559.63708048,440511.152773091,요양병원(일반요양병원),17.0,17.0,89.0,1357.29,101 120 105 106,내과 정형외과 신경외과 재활의학과,,,,0.0,0.0,,,0.0,
3170000,PHMA220153170035021200001,20151202,,1,영업/정상,13,영업중,,,,,,02-2111-9700,,,서울특별시 금천구 독산동 288번지 1호,서울특별시 금천구 시흥대로 421 (독산동 건국빌딩),8523.0,서울바른세상병원,20181015133254,U,2018-10-15 23:59:59.0,병원,190880.477053829,441004.490706785,병원,64.0,22.0,114.0,4155.05,120 116 109 106 105 101,내과 정형외과 신경외과 마취통증의학과 영상의학과 재활의학과,,,,0.0,0.0,,,0.0,
3100000,PHMA220083100034021200001,20051215,,1,영업/정상,13,영업중,,,,,,02-1577-4447,,,서울특별시 노원구 공릉동 680번지 10호,서울특별시 노원구 동일로 989 2~9층 (공릉동),1861.0,방병원,20210607093401,U,2020-12-06 00:09:00.0,병원,206552.561558601,457344.469525861,,,,,,,,,,,,,,,,
3240000,PHMA220033240033021200001,20031205,,1,영업/정상,13,영업중,,,,,,02-470-9114,,,,서울특별시 강동구 천호대로 1043 (천호동),134864.0,강동미즈여성병원,20210520172539,U,2020-12-04 22:02:00.0,병원,,,,,,,,,,,,,,,,,,
3170000,PHMA220113170035021200002,20110620,,1,영업/정상,13,영업중,,,,,,1544-2708,,153858.0,서울특별시 금천구 시흥1동 890번지 4호 대의빌딩 3층,서울특별시 금천구 시흥대로 202 34층 (시흥동 대의빌딩),8629.0,녹십자요양병원,20181231175232,U,2019-01-02 02:40:00.0,요양병원(일반요양병원),191257.611843222,438879.425058325,요양병원(일반요양병원),19.0,22.0,131.0,1636.16,101 105 308 122,내과 정형외과 가정의학과 침구과,,,,0.0,0.0,,,0.0,
3170000,PHMA220113170035021200003,20111021,,1,영업/정상,13,영업중,,,,,,02-896-2114,,,서울특별시 금천구 시흥동 883번지 5호 서평빌딩 567층,서울특별시 금천구 시흥대로 230 서평빌딩 567층 (시흥동),8628.0,서울대효병원,20190802100612,U,2019-08-04 02:40:00.0,병원,191191.868732053,439144.877856068,병원,28.0,27.0,110.0,1911.12,306 120 102 101,내과 신경과 재활의학과 한방재활의학과,,,,0.0,0.0,,,0.0,
3170000,PHMA220193170035021200002,20190925,,1,영업/정상,13,영업중,,,,,,02-6359-7554,,,서울특별시 금천구 시흥동 1031번지,서울특별시 금천구 시흥대로73길 67 46층 (시흥동),8613.0,금천한방병원,20191230110723,U,2020-01-01 02:40:00.0,한방병원,,,한방병원,7.0,19.0,62.0,1376.83,308 307 306 305 304 303 302 301 122 109 101,내과 마취통증의학과 가정의학과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,,,,0.0,0.0,,,0.0,
3080000,PHMA220183080033021200001,20180319,,1,영업/정상,13,영업중,,,,,,02-982-7080,,,서울특별시 강북구 미아동 317번지 1호 서울컨벤션웨딩홀,서울특별시 강북구 도봉로 161 서울컨벤션웨딩홀 (미아동),1171.0,강북휴요양병원,20210603162654,U,2020-12-06 00:05:00.0,요양병원(일반요양병원),202314.863753202,457867.658598331,,,,,,,,,,,,,,,,
3110000,PHMA220183110032021200001,20180726,,1,영업/정상,13,영업중,,,,,,1800-7570,,,서울특별시 은평구 응암동 119번지 33호 정원빌딩,서울특별시 은평구 응암로 267 정원빌딩 (응암동),3455.0,시온한방병원,20200610180302,U,2019-12-05 23:02:00.0,한방병원,192747.915890233,454846.243806105,,,,,,,,,,,,,,,,
3180000,PHMA220133180034021200001,20131107,,1,영업/정상,13,영업중,,,,,,02-1800-7119,,,서울특별시 영등포구 양평동1가 28번지 4호 한강수병원,서울특별시 영등포구 영등포로 83 한강수병원 (양평동1가),7262.0,한강수병원,20200924204856,U,2019-12-08 22:06:00.0,병원,190282.785893083,446694.25657399,,,,,,,,,,,,,,,,
3060000,PHMA220083060034021200008,20080404,,1,영업/정상,13,영업중,,,,,,1661-0592,,,,서울특별시 중랑구 동일로 890 (묵동),2038.0,마디세상병원,20210623174123,U,2020-12-05 22:05:00.0,병원,206836.62018675,456400.58527076,,,,,,,,,,,,,,,,
3000000,PHMA219813000034021200001,19810709,,1,영업/정상,13,영업중,,,,,,1588-5700,,110744.0,서울특별시 종로구 연건동 28,서울특별시 종로구 대학로 101 (연건동),3080.0,서울대학교병원,20210210172344,U,2020-12-01 23:02:00.0,종합병원,199920.803380964,452984.360451452,,,,,,,,,,,,,,,,
3180000,PHMA220113180034021200004,20110718,,1,영업/정상,13,영업중,,,,,,02-2634-7500,,150092.0,서울특별시 영등포구 문래동2가 39번지 10호,서울특별시 영등포구 경인로77길 6 (문래동2가),7290.0,로하스참사랑요양병원,20201202075710,U,2019-11-02 00:04:00.0,요양병원(일반요양병원),190503.823501659,445613.03148142,,,,,,,,,,,,,,,,
3190000,PHMA219933190033021200001,19910222,,1,영업/정상,13,영업중,,,,,,02-822-8112,,,서울시 동작구 상도4동 188번지19호,서울특별시 동작구 상도로 146 (상도동),6959.0,의료법인성석의료재단동작경희병원,20201124150644,U,2019-10-31 22:06:00.0,병원,194279.989403443,444482.379597367,,,,,,,,,,,,,,,,
3000000,PHMA220183000034021200001,20180416,,1,영업/정상,13,영업중,,,,,,02-737-7582,,,서울특별시 종로구 숭인동 200번지 26호 진형빌딩,서울특별시 종로구 종로 386 6.7.8.9층 (숭인동),3115.0,서울숭인병원,20201216093704,U,2019-11-01 23:08:00.0,병원,201728.010848506,452416.82550417,,,,,,,,,,,,,,,,
3210000,PHMA220123210034021200001,20120724,,1,영업/정상,13,영업중,,,,,,0215880831,,137888.0,서울특별시 서초구 양재동 20번지 7호 /양재동 20-4 2층/양재동 20-20(지1~3층),서울특별시 서초구 바우뫼로35길 32 (양재동),6744.0,참포도나무병원,20200610154040,U,2019-12-05 23:02:00.0,병원,203350.547009323,441971.940635973,,,,,,,,,,,,,,,,
3170000,PHMA220123170035021200001,20120614,,1,영업/정상,13,영업중,,,,,,028385558,,,서울특별시 금천구 독산동 899-6 2~9층,서울특별시 금천구 남부순환로 1400 2~9층 (독산동),8548.0,금천수요양병원,20210615174044,U,2020-12-05 23:07:00.0,요양병원(일반요양병원),191659.51307314,441984.502153591,,,,,,,,,,,,,,,,
3220000,PHMA219943220033021200003,19940613,,1,영업/정상,13,영업중,,,,,,02-3410-2114,,,서울특별시 강남구 일원동 50번지,서울특별시 강남구 일원로 81 (일원동 삼성의료원),6351.0,삼성서울병원,20210528150458,U,2020-12-04 21:00:00.0,종합병원,207534.49462606,442943.860447203,,,,,,,,,,,,,,,,
3220000,PHMA220173220033021200002,20170519,,1,영업/정상,13,영업중,,,,,,02-2156-7697,,,,서울특별시 강남구 도산대로 209 느루요양병원빌딩 지하1~2층 지상1~10층 (신사동),6026.0,느루요양병원,20210603152133,U,2020-12-06 00:05:00.0,요양병원(일반요양병원),202527.402058372,446478.329588626,,,,,,,,,,,,,,,,
3160000,PHMA220083160034021200001,20080225,,1,영업/정상,13,영업중,,,,,,02 3666 1114,,,서울특별시 구로구 개봉동 43번지 1호,서울특별시 구로구 고척로21나길 88-41 (개봉동 미소들병원),8250.0,의료법인 미소들노인전문병원,20200929163452,U,2019-10-31 00:01:00.0,요양병원(노인병원),185884.744012457,444536.915882661,,,,,,,,,,,,,,,,
3230000,PHMA220093230034021200001,20091006,,1,영업/정상,13,영업중,,,,,,1899-2225,,138171.0,서울특별시 송파구 송파1동 20번지 8호 지하2층~지상7층,서울특별시 송파구 백제고분로 407 (송파동 지하 2층~7층),5621.0,강남힘찬병원,20210409195531,U,2020-12-03 23:01:00.0,병원,209641.102325061,445051.638159851,,,,,,,,,,,,,,,,
3180000,PHMA220033180034021200003,19920801,,1,영업/정상,13,영업중,,,,,,1577-2639,,,서울특별시 영등포구 영등포동4가 156번지,서울특별시 영등포구 영신로 136 (영등포동4가),7301.0,건양의료재단 김안과병원,20210112154650,U,2020-11-30 23:04:00.0,병원,191213.335504204,446402.617508062,,,,,,,,,,,,,,,,
3220000,PHMA220093220033021200005,20090901,,1,영업/정상,13,영업중,,,,,,02-557-1004,,,서울특별시 강남구 역삼동 642번지 7호 2층3층일부,서울특별시 강남구 논현로 507 (역삼동 성지하이츠3차빌딩 2층3층일부),6132.0,선한목자병원,20200703153416,U,2019-12-07 00:05:00.0,병원,203118.391406425,444369.126280986,,,,,,,,,,,,,,,,
3110000,PHMA220093110032021200001,19601124,,1,영업/정상,13,영업중,,,,,,02-3156-3000,,122070.0,서울특별시 은평구 역촌동 산 31번지 1호,서울특별시 은평구 갈현로7길 49 (역촌동),3433.0,서울특별시서북병원,20210129100248,U,2020-11-30 21:01:00.0,병원,191428.12937323,455780.41102268,,,,,,,,,,,,,,,,
3180000,PHMA220093180034021200001,20091015,,1,영업/정상,13,영업중,,,,,,02-836-7575,,,,서울특별시 영등포구 가마산로 381 (대림동 한세빌딩),7381.0,대림요양병원,20201221094533,U,2019-11-01 22:03:00.0,요양병원(일반요양병원),191066.851844501,444497.899912706,,,,,,,,,,,,,,,,
3190000,PHMA220133190033021200001,20130801,,1,영업/정상,13,영업중,,,,,,028127777,,156811.0,서울특별시 동작구 대방동 417번지 3호,서울특별시 동작구 여의대방로 134 (대방동),7055.0,의료법인덕수의료재단보라매요양병원,20201201103118,U,2019-11-02 00:03:00.0,요양병원(일반요양병원),192917.428244737,444070.185727072,,,,,,,,,,,,,,,,
3190000,PHMA220153190033021200001,20150512,,1,영업/정상,13,영업중,,,,,,815-1085~6,,,서울특별시 동작구 신대방동 358번지 3호 123층,서울특별시 동작구 여의대방로22길 98 123층 (신대방동),7059.0,기분좋은한방병원,20201113104232,U,2019-10-31 23:05:00.0,한방병원,193333.327454456,443949.726296945,,,,,,,,,,,,,,,,
3180000,PHMA220153180034021200003,20151127,,1,영업/정상,13,영업중,,,,,,1522-0075,,,서울특별시 영등포구 영등포동6가 8번지 3호 지하1층지상2~810층,서울특별시 영등포구 영중로 59 (영등포동6가),7251.0,새길병원,20201214073252,U,2019-11-01 23:06:00.0,병원,191506.148858786,446609.211364301,,,,,,,,,,,,,,,,
3190000,PHMA220113190033021200001,20110307,,1,영업/정상,13,영업중,,,,,,1544-8235,,,서울특별시 동작구 사당동 147번지 29호 3층 및 24층 일부,서울특별시 동작구 사당로 300 2?4층일부및3  층 (사당동 이수자이),7013.0,연세바른병원,20201113102512,U,2019-10-31 23:05:00.0,병원,198202.472533419,442471.241038085,,,,,,,,,,,,,,,,
3180000,PHMA220153180034021200002,20151119,,1,영업/정상,13,영업중,,,,,,02-3667-1211,,,서울특별시 영등포구 영등포동8가 68번지 2층~5층,서울특별시 영등포구 영중로 133 2~5층 (영등포동8가),7228.0,닥터김앤박요양병원,20201214073301,U,2019-11-01 23:06:00.0,요양병원(일반요양병원),191565.593190076,447346.655796394,,,,,,,,,,,,,,,,
3180000,PHMA220153180034021200001,20150212,,1,영업/정상,13,영업중,,,,,,02-2135-7578,,,서울특별시 영등포구 대림동 681번지,서울특별시 영등포구 가마산로 368 (대림동 메디칼빌딩),7402.0,초록나무요양병원,20201231174623,U,2020-12-01 00:02:00.0,요양병원(일반요양병원),191029.590652458,444340.940285174,,,,,,,,,,,,,,,,
3180000,PHMA220073180034021200001,20070312,,1,영업/정상,13,영업중,,,,,,02-2632-8114,,,서울특별시 영등포구 영등포동7가 77번지 5호,서울특별시 영등포구 영중로 100 (영등포동7가),7246.0,신화요양병원,20201214073235,U,2019-11-01 23:06:00.0,요양병원(일반요양병원),191610.879687463,446996.629366296,,,,,,,,,,,,,,,,
3190000,PHMA220183190033021200001,20180622,,1,영업/정상,13,영업중,,,,,,02-525-4275,,,서울특별시 동작구 사당동 138번지 3호 사당동 주상복합,서울특별시 동작구 동작대로27다길 26 2층 (사당동 사당동 주상복합),7008.0,내이처럼치과병원,20201113103348,U,2019-10-31 23:05:00.0,치과병원,198181.94693414,442684.335470718,,,,,,,,,,,,,,,,
3190000,PHMA220033190033021200001,20031226,,1,영업/정상,13,영업중,,,,,,02-810-7900,,156830.0,서울특별시 동작구 상도1동 614번지 1호,서울특별시 동작구 양녕로 283 (상도1동),6919.0,정동병원,20201122105013,U,2019-10-31 22:04:00.0,병원,195463.777943177,444748.557378014,,,,,,,,,,,,,,,,
3190000,PHMA220073190033021200001,20070604,,1,영업/정상,13,영업중,,,,,,02-523-2835,,156827.0,서울특별시 동작구 사당동 1042번지 12호 3층,서울특별시 동작구 동작대로 13 3층 (사당동),7025.0,따뜻한치과병원,20200106111517,U,2020-01-08 02:40:00.0,치과병원,198266.295706794,441733.336446511,치과병원,4.0,0.0,0.0,308.0,201 202 203 204 205 206 207 208 209 210,예방치과 구강병리과 구강악안면방사선과 구강내과 치과보존과 치주과 소아치과 치과교정과 치과보철과 구강악안면외과,,,,0.0,0.0,,,0.0,
3010000,PHMA219683010033021200001,20100402,,1,영업/정상,13,영업중,,,,,,0222607114,,,,서울특별시 중구 을지로 245 (을지로6가),4564.0,국립중앙의료원,20210622181201,U,2020-12-05 22:04:00.0,종합병원,200461.421710224,451682.120811509,,,,,,,,,,,,,,,,
3180000,PHMA219933180034021200002,19840302,,1,영업/정상,13,영업중,,,,,,02-2678-0001,,,서울특별시 영등포구 영등포동4가 92번지,서울특별시 영등포구 영등포로36길 13 (영등포동4가 충무병원),7301.0,씨엠병원,20210416144120,U,2020-12-03 23:08:00.0,종합병원,191422.652496876,446299.487352471,,,,,,,,,,,,,,,,
3140000,PHMA220163140033021200001,20160429,,1,영업/정상,13,영업중,,,,,,02-2696-5601,,,서울특별시 양천구 신월동 546번지 27호,서울특별시 양천구 신월로 151 (신월동),8032.0,솔빛한방병원,20210520092535,U,2020-12-04 22:02:00.0,한방병원,185827.975624821,446176.194065655,,,,,,,,,,,,,,,,
3080000,PHMA219923080033021200001,19920411,,1,영업/정상,13,영업중,,,,,,02-986-1313,,142812.0,서울특별시 강북구 미아동 304번지 7호,서울특별시 강북구 도봉로 181 (미아동),1170.0,성신병원,20201008103200,U,2019-10-30 23:00:00.0,병원,202253.635125976,458066.882224524,,,,,,,,,,,,,,,,
3200000,PHMA220073200033021200001,20080415,,1,영업/정상,13,영업중,,,,,,028858080,,,,서울특별시 관악구 남부순환로 1704 (봉천동),8782.0,강남효요양병원,20201220164845,U,2019-11-01 22:02:00.0,요양병원(일반요양병원),194566.302659203,442315.431104074,,,,,,,,,,,,,,,,
3200000,PHMA220103200033021200002,20100514,,1,영업/정상,13,영업중,,,,,,028752200,,,서울특별시 관악구 봉천동 875번지 8호,서울특별시 관악구 남부순환로 1796 -12~5층 (봉천동 삼호빌딩),8786.0,강남초이스병원,20191109111536,U,2019-11-12 02:40:00.0,병원,195473.034661719,442123.517997162,병원,9.0,9.0,35.0,1304.28,101 105 106 108 109 111 114 116 120 122,가정의학과 재활의학과 영상의학과 피부과 소아청소년과 마취통증의학과 성형외과 신경외과 정형외과 내과,,,,0.0,0.0,,,0.0,
3200000,PHMA220083200033021200001,19950520,,1,영업/정상,13,영업중,,,,,,886-5551,,151050.0,서울특별시 관악구 봉천동 884번지 44호,서울특별시 관악구 남부순환로 1785 (봉천동),8758.0,미래드림여성병원,20191109111649,U,2019-11-12 02:40:00.0,병원,195387.990236283,442205.889843962,병원,4.0,22.0,37.0,2974.0,101 104 105 109 110 111 120 118 116,영상의학과 병리과 재활의학과 소아청소년과 산부인과 마취통증의학과 정형외과 외과 내과,,,,0.0,0.0,,,0.0,
3180000,PHMA219823180034021200001,19820930,,1,영업/정상,13,영업중,,,,,,02-840-7114,,,,서울특별시 영등포구 여의대방로53길 22 (신길동 성애병원),7354.0,성애의료재단 성애병원,20210112154618,U,2020-11-30 23:04:00.0,종합병원,193072.15721717,445537.165401144,,,,,,,,,,,,,,,,
3200000,PHMA220133200033021200002,20131002,,1,영업/정상,13,영업중,,,,,,0218997272,,151887.0,서울특별시 관악구 신림동 726번지 5호,서울특별시 관악구 난곡로 215 (신림동),8864.0,조인트힐병원,20201120093500,U,2019-10-31 22:02:00.0,병원,192636.667380434,441286.654526964,,,,,,,,,,,,,,,,
3200000,PHMA220133200033021200001,20130201,,1,영업/정상,13,영업중,,,,,,02)6676-6000,,151711.0,서울특별시 관악구 신림동 86번지 3호,서울특별시 관악구 신림로 318 45층 (신림동 청암두산위브),8777.0,척편한병원,20210104102327,U,2020-12-01 00:06:00.0,병원,193773.070404044,442270.419248856,,,,,,,,,,,,,,,,
3160000,PHMA220213160034021200001,20210601,,1,영업/정상,13,영업중,,,,,,02-863-8999,,,서울특별시 구로구 가리봉동 137-5,서울특별시 구로구 남부순환로 1291 B동 567층(영진오피스) A동 1467층 (가리봉동),8395.0,남서울요양병원,20210611153343,U,2020-12-05 23:03:00.0,요양병원(일반요양병원),190588.908625988,441873.504088439,,,,,,,,,,,,,,,,
3200000,PHMA220143200033021200002,20140905,,1,영업/정상,13,영업중,,,,,,888-8866,,,서울특별시 관악구 신림동 1421번지 55호 지1층 2~11층,서울특별시 관악구 신림로64길 11 지1층2~11층 (신림동 성재빌딩),8754.0,강남수요양병원,20210115100005,U,2020-11-30 23:07:00.0,요양병원(일반요양병원),193779.105067109,442553.528776558,,,,,,,,,,,,,,,,
3200000,PHMA220193200033021200001,20190610,,1,영업/정상,13,영업중,,,,,,02-3427-8275,,,서울특별시 관악구 남현동 1058번지 6호 한일프라자,서울특별시 관악구 남현길 7 한일프라자 4 6층 (남현동),8806.0,더웰샘한방병원,20210108144932,U,2020-11-30 23:00:00.0,한방병원,197958.524057933,441542.490987188,,,,,,,,,,,,,,,,
3140000,PHMA220123140033021200002,20120904,,1,영업/정상,13,영업중,,,,,,02-2601-2611,,158841.0,서울특별시 양천구 신월동 550번지 3호 승일뷰티타워 8~9층,서울특별시 양천구 신월로 164 8층 9층 (신월동 승일뷰티타워),8064.0,라온휴병원,20210319163549,U,2020-12-02 22:01:00.0,병원,185962.809546697,446176.170952681,,,,,,,,,,,,,,,,
3200000,PHMA220143200033021200001,20140617,,1,영업/정상,13,영업중,,,,,,1644-4630,,,서울특별시 관악구 봉천동 869번지 12호 대연빌딩,서울특별시 관악구 남부순환로 1814 대연빌딩 3489층 (봉천동),8787.0,연세건우병원,20210113143612,U,2020-11-30 23:05:00.0,병원,195647.366393622,442105.342411703,,,,,,,,,,,,,,,,
3200000,PHMA220153200033021200002,20150217,,1,영업/정상,13,영업중,,,,,,6747-6114,,151015.0,서울특별시 관악구 신림동 산 56번지 1호 지1~3층,서울특별시 관악구 관악로 1 지1~3층 (신림동),8826.0,관악서울대학교치과병원,20190712154959,U,2019-07-14 02:40:00.0,치과병원,196139.864969792,439023.167125842,치과병원,9.0,0.0,0.0,1899.45,409 408 407 406 405 404 403 402 401,치과 구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과,,,,0.0,0.0,,,0.0,
3210000,PHMA220043210034021200001,20040102,,1,영업/정상,13,영업중,,,,,,599-2472,,137837.0,서울특별시 서초구 방배동 852번지 20호,서울특별시 서초구 방배로 177 4~6층 (방배동),6572.0,가야치과병원,20180105101700,I,2018-08-31 23:59:59.0,치과병원,199245.439853629,443009.301109201,치과병원,6.0,0.0,0.0,697.58,401,치과,,,,0.0,0.0,,,0.0,
3140000,PHMA220123140033021200001,20120605,,1,영업/정상,13,영업중,,,,,,2601-0052,,158074.0,서울특별시 양천구 신정동 994번지 5호 3~4층,서울특별시 양천구 목동로 189 3~4층 (신정동),8022.0,목동연세요양병원,20210310112618,U,2020-12-02 23:02:00.0,요양병원(일반요양병원),187917.430453569,447015.243697217,,,,,,,,,,,,,,,,
3180000,PHMA219923180034021200002,19840807,,1,영업/정상,13,영업중,,,,,,02-1899-1475,,,서울특별시 영등포구 대림동 709번지 1호 명지성모병원 본관 및 별관,서울특별시 영등포구 도림로 156 명지성모병원 (대림동),7417.0,명지성모병원,20210512093422,U,2020-12-04 23:04:00.0,종합병원,191020.895439491,443528.607969174,,,,,,,,,,,,,,,,
3200000,PHMA219953200033021200001,19950520,,1,영업/정상,13,영업중,,,,,,02-874-8001,,,,서울특별시 관악구 관악로 242 (봉천동),8735.0,강남고려병원,20210520195138,U,2020-12-04 22:02:00.0,병원,196106.551569021,442595.671190452,,,,,,,,,,,,,,,,
3210000,PHMA220193210034021200002,20100816,,1,영업/정상,13,영업중,,,,,,02-526-0820,,,서울특별시 서초구 서초동 1677번지 8호 프로비스타,서울특별시 서초구 서초대로 338 프로비스타 지하1층 지상2~8층 (서초동),6632.0,모커리한방병원,20200205180051,U,2020-02-07 02:40:00.0,한방병원,203711.024559394,443376.829577467,한방병원,36.0,24.0,92.0,4661.03,116 120 122 301 302 303 304 305 306 307 308,영상의학과 재활의학과 가정의학과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,,,,0.0,0.0,,,0.0,
3210000,PHMA220083210034021200003,20081104,,1,영업/정상,13,영업중,,,,,,02-588-2833,,,,서울특별시 서초구 서초중앙로 39 5층 (서초동),6654.0,서울탑치과병원,20190424175744,U,2019-04-26 02:40:00.0,치과병원,201322.30487951,442566.64109412,치과병원,5.0,0.0,0.0,397.02,412 411 410 409 408 407 406 405 404 403 402,구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 구강병리과 예방치과 통합치의학과,,,,0.0,0.0,,,0.0,
3210000,PHMA219783210034021200001,19780523,,1,영업/정상,13,영업중,,,,,,02-570-8000,,,,서울특별시 서초구 헌릉로 260 (내곡동),137180.0,서울특별시어린이병원,20190607160628,U,2019-06-09 02:40:00.0,병원,206131.241466,439591.553188,병원,150.0,39.0,208.0,23954.43,103 111 116 120 401 405 408,구강내과 소아치과 치과 재활의학과 영상의학과 소아청소년과 정신건강의학과,,,,0.0,0.0,,,0.0,
3210000,PHMA219983210034021200001,19980326,,1,영업/정상,13,영업중,,,,,,02-586-5557,,137841.0,서울특별시 서초구 방배1동 896번지 1호,서울특별시 서초구 서초대로 116 (방배동),6664.0,의료법인 청해의료재단 제일병원,20200225200201,U,2020-02-27 02:40:00.0,병원,199494.84195609,442848.134012303,병원,13.0,12.0,44.0,1739.37,101 104 105 106 108 111 114 115,내과 외과 정형외과 신경외과 성형외과 소아청소년과 피부과 비뇨의학과,,,,0.0,0.0,,,0.0,
3210000,PHMA219993210034021200001,19990724,,1,영업/정상,13,영업중,,,,,,6388-8114,,137820.0,서울특별시 서초구 방배동 481번지 10호,서울특별시 서초구 남부순환로 2151 (방배동),6699.0,대항병원,20190607155549,U,2019-06-09 02:40:00.0,병원,198865.609772728,441491.109507535,병원,146.0,33.0,81.0,6695.68,122 118 116 115 110 109 107 104 101,내과 외과 흉부외과 마취통증의학과 산부인과 비뇨의학과 영상의학과 병리과 가정의학과,,,,0.0,0.0,,,0.0,
3210000,PHMA220013210034021200001,20010918,,1,영업/정상,13,영업중,,,,,,02-593-0725,,,,서울특별시 서초구 방배로 245 3층 (방배동 현대클리닉빌딩),6557.0,필치과병원,20170905183919,I,2018-08-31 23:59:59.0,치과병원,198946.325553017,443620.452896965,치과병원,1.0,0.0,0.0,329.56,401 402 403 404 406 407,치과보존과 치주과 치과교정과 치과보철과 구강악안면외과 치과,,,,0.0,0.0,,,0.0,
3210000,PHMA220093210034021200003,20090709,,1,영업/정상,13,영업중,,,,,,523-2875,,137930.0,서울특별시 서초구 반포동 20번지 45호 반포자이프라자 403 404호,서울특별시 서초구 잠원로 24 403404호 (반포동 반포자이프라자),6544.0,서울귀한이치과병원,20181213180429,U,2018-12-15 02:40:00.0,치과병원,200800.417027918,444989.874340522,치과병원,1.0,0.0,0.0,177.84,411 410 409 408 407 406 405 404 403 402,구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 구강병리과 예방치과,,,,0.0,0.0,,,0.0,
3210000,PHMA219803210034021200001,19800502,,1,영업/정상,13,영업중,,,,,,0215881511,,,,서울특별시 서초구 반포대로 222 (반포동),6591.0,학교법인가톨릭학원가톨릭대학교서울성모병원,20210614161428,U,2020-12-05 23:06:00.0,종합병원,200491.789913698,444517.110309967,,,,,,,,,,,,,,,,
3240000,PHMA220083240033021200001,20080829,,1,영업/정상,13,영업중,,,,,,02-472-0114,,,서울특별시 강동구 성내동 62번지 4호 3층 4층,서울특별시 강동구 천호대로 1012 (성내동),5378.0,허리나은병원,20210311140145,U,2020-12-02 23:03:00.0,병원,210921.837350385,448409.265712102,,,,,,,,,,,,,,,,
